airport_id,airport_name,city,country,airport_iata,airport_icao,airport_latitude,airport_longitude,airport_altitude,airport_timezone,
2314,Kanoya Airport,Kanoya,Japan,UNKNOWN,RJFY,31.36759949,130.8450012,214,9,U
2315,Tsuiki Air Field,Tsuiki,Japan,UNKNOWN,RJFZ,33.68500137,131.0399933,55,9,U
2316,Amami Airport,Amami,Japan,ASJ,RJKA,28.43059921,129.7129974,27,9,U
2317,Okierabu Airport,Okierabu,Japan,UNKNOWN,RJKB,27.42550087,128.701004,101,9,U
2318,Tokunoshima Airport,Tokunoshima,Japan,TKN,RJKN,27.83639908,128.8809967,17,9,U
2319,Fukui Airport,Fukui,Japan,UNKNOWN,RJNF,36.14279938,136.223999,19,9,U
2320,Gifu Airport,Gifu,Japan,UNKNOWN,RJNG,35.39410019,136.8699951,128,9,U
2321,Hamamatsu Airport,Hamamatsu,Japan,UNKNOWN,RJNH,34.75019836,137.7030029,150,9,U
2322,Komatsu Airport,Kanazawa,Japan,KMQ,RJNK,36.39459991,136.4069977,36,9,U
2323,Oki Airport,Oki Island,Japan,OKI,RJNO,36.18109894,133.3249969,311,9,U
2324,Toyama Airport,Toyama,Japan,TOY,RJNT,36.64830017,137.1880035,95,9,U
2325,Shizuhama Airport,Yaizu,Japan,UNKNOWN,RJNY,34.81280136,138.2980042,23,9,U
2326,Hiroshima Airport,Hiroshima,Japan,HIJ,RJOA,34.43610001,132.9190063,1088,9,U
2327,Okayama Airport,Okayama,Japan,OKJ,RJOB,34.75690079,133.8549957,806,9,U
2328,Izumo Airport,Izumo,Japan,IZO,RJOC,35.41360092,132.8899994,15,9,U
2329,Hofu Airport,Hofu,Japan,UNKNOWN,RJOF,34.03469849,131.548996,7,9,U
2330,Miho Yonago Airport,Miho,Japan,YGJ,RJOH,35.49219894,133.2359924,20,9,U
2332,Kōchi Ryōma Airport,Kochi,Japan,KCZ,RJOK,33.54610062,133.6690063,42,9,U
2333,Matsuyama Airport,Matsuyama,Japan,MYJ,RJOM,33.82720184,132.6999969,25,9,U
2334,Osaka International Airport,Osaka,Japan,ITM,RJOO,34.78549957,135.4380035,50,9,U
2335,Tottori Airport,Tottori,Japan,TTJ,RJOR,35.53010178,134.1670074,65,9,U
2336,Tokushima Airport,Tokushima,Japan,TKS,RJOS,34.13280106,134.6069946,26,9,U
2337,Takamatsu Airport,Takamatsu,Japan,TAK,RJOT,34.21419907,134.0160065,607,9,U
2338,Yao Airport,Osaka,Japan,UNKNOWN,RJOY,34.59629822,135.6029968,39,9,U
2339,Ozuki Airport,Ozuki,Japan,UNKNOWN,RJOZ,34.04529953,131.052002,13,9,U
2340,Aomori Airport,Aomori,Japan,AOJ,RJSA,40.73469925,140.6909943,664,9,U
2341,Yamagata Airport,Yamagata,Japan,GAJ,RJSC,38.41189957,140.3710022,353,9,U
2342,Sado Airport,Sado,Japan,SDS,RJSD,38.06019974,138.4140015,88,9,U
2343,Hachinohe Airport,Hachinoe,Japan,UNKNOWN,RJSH,40.5564003,141.4660034,152,9,U
2344,Hanamaki Airport,Hanamaki,Japan,HNA,RJSI,39.42860031,141.1349945,297,9,U
2345,Akita Airport,Akita,Japan,AXT,RJSK,39.61560059,140.2189941,313,9,U
2346,Misawa Air Base,Misawa,Japan,MSJ,RJSM,40.70320129,141.3679962,119,9,U
2347,Sendai Airport,Sendai,Japan,SDJ,RJSS,38.13970184,140.9170074,15,9,U
2348,Matsushima Air Base,Matsushima,Japan,UNKNOWN,RJST,38.4048996,141.2200012,7,9,U
2350,Atsugi Naval Air Facility,Atsugi,Japan,UNKNOWN,RJTA,35.45460129,139.4499969,205,9,U
2351,Tateyama Airport,Tateyama,Japan,UNKNOWN,RJTE,34.987099,139.828995,10,9,U
2352,Hachijojima Airport,Hachijojima,Japan,HAC,RJTH,33.11500168,139.7859955,303,9,U
2353,Iruma Air Base,Iruma,Japan,UNKNOWN,RJTJ,35.84189987,139.4109955,295,9,U
2354,Kisarazu Airport,Kisarazu,Japan,UNKNOWN,RJTK,35.39830017,139.9100037,10,9,U
2355,Shimofusa Airport,Shimofusa,Japan,UNKNOWN,RJTL,35.7989006,140.0110016,98,9,U
2356,Oshima Airport,Oshima,Japan,OIM,RJTO,34.7820015,139.3600006,130,9,U
2358,Kastner Army Heliport,Zama,Japan,UNKNOWN,RJTR,35.51380157,139.3939972,360,9,U
2359,Tokyo Haneda International Airport,Tokyo,Japan,HND,RJTT,35.552299,139.779999,35,9,U
2360,Yokota Air Base,Yokota,Japan,OKO,RJTY,35.74850082,139.3480072,463,9,U
2361,Gwangju Airport,Kwangju,South Korea,KWJ,RKJJ,35.12639999,126.8089981,39,9,U
2364,Jeon Ju Airport,Jhunju,South Korea,CHN,RKJU,35.8783989,127.1200027,96,9,U
2365,Yeosu Airport,Yeosu,South Korea,RSU,RKJY,34.84230042,127.6169968,53,9,U
2366,Sokcho Airport,Sokch'o,South Korea,SHO,RKND,38.14260101,128.598999,92,9,U
2367,Gangneung Airport,Kangnung,South Korea,KAG,RKNN,37.75360107,128.9440002,35,9,U
2370,Jeju International Airport,Cheju,South Korea,CJU,RKPC,33.51129913,126.4929962,118,9,U
2371,Jinhae Airport,Chinhae,South Korea,UNKNOWN,RKPE,35.14120102,128.6959991,8,9,U
2372,Gimhae International Airport,Busan,South Korea,PUS,RKPK,35.17950058,128.9380035,6,9,U
2374,Ulsan Airport,Ulsan,South Korea,USN,RKPU,35.59349823,129.352005,45,9,U
2375,A 511 Airport,Pyongtaek,South Korea,UNKNOWN,RKSG,36.96220016,127.0309982,51,9,U
2376,Seoul Air Base,Seoul East,South Korea,SSN,RKSM,37.44580078,127.1139984,92,9,U
2377,Osan Air Base,Osan,South Korea,OSN,RKSO,37.090599,127.029999,38,9,U
2378,Gimpo International Airport,Seoul,South Korea,GMP,RKSS,37.55830002,126.7910004,58,9,U
2379,Suwon Airport,Suwon,South Korea,SWU,RKSW,37.23939896,127.0070038,88,9,U
2380,Pohang Airport,Pohang,South Korea,KPO,RKTH,35.98789978,129.4199982,70,9,U
2381,Daegu Airport,Taegu,South Korea,TAE,RKTN,35.89410019,128.6589966,116,9,U
2383,Yecheon Airport,Yechon,South Korea,YEC,RKTY,36.63190079,128.3549957,354,9,U
2384,Naha Airport,Okinawa,Japan,OKA,ROAH,26.19580078,127.6460037,12,9,N
2385,Ie Shima Auxiliary Air Base,Iejima,Japan,UNKNOWN,RODE,26.7257576,127.7649002,184,9,U
2386,Kadena Air Base,Kadena,Japan,DNA,RODN,26.3556,127.767998,143,9,U
2387,Ishigaki Airport,Ishigaki,Japan,ISG,ROIG,24.34449959,124.1869965,93,9,U
2388,Kumejima Airport,Kumejima,Japan,UEO,ROKJ,26.3635006,126.7139969,23,9,U
2389,Minami-Daito Airport,Minami Daito,Japan,MMD,ROMD,25.8465004,131.2630005,167,9,U
2390,Miyako Airport,Miyako,Japan,MMY,ROMY,24.78280067,125.2949982,150,9,U
2391,Kitadaito Airport,Kitadaito,Japan,KTD,RORK,25.94470024,131.3269959,80,9,U
2392,Shimojishima Airport,Shimojishima,Japan,SHI,RORS,24.82670021,125.1449966,54,9,U
2393,Tarama Airport,Tarama,Japan,UNKNOWN,RORT,24.65390015,124.6750031,36,9,U
2394,Yoron Airport,Yoron,Japan,RNJ,RORY,27.04400063,128.4019928,52,9,U
2396,Yonaguni Airport,Yonaguni Jima,Japan,OGN,ROYN,24.46689987,122.9779968,70,9,U
2397,Ninoy Aquino International Airport,Manila,Philippines,MNL,RPLL,14.5086,121.019997,75,8,N
2399,Awang Airport,Cotabato,Philippines,CBO,RPMC,7.165239811,124.2099991,189,8,N
2400,Cagayan De Oro Airport,Ladag,Philippines,CGY,RPML,8.41562,124.611,601,8,N
2401,Pagadian Airport,Pagadian,Philippines,PAG,RPMP,7.830731448,123.4611797,5,8,N
2402,General Santos International Airport,Romblon,Philippines,GES,RPMR,6.058000088,125.0960007,505,8,N
2404,Zamboanga International Airport,Zamboanga,Philippines,ZAM,RPMZ,6.922420025,122.0599976,33,8,N
2405,Loakan Airport,Baguio,Philippines,BAG,RPUB,16.37509918,120.6200027,4251,8,N
2406,Daet Airport,Daet,Philippines,UNKNOWN,RPUD,14.12919998,122.9800034,10,8,N
2407,Basa Air Base,Floridablanca,Philippines,UNKNOWN,RPUF,14.98649979,120.4929962,151,8,N
2408,Lingayen Airport,Lingayen,Philippines,UNKNOWN,RPUG,16.03479958,120.2409973,7,8,N
2409,San Jose Airport,San Jose,Philippines,SJI,RPUH,12.36149979,121.0469971,14,8,N
2410,Fernando Air Base,Lipa,Philippines,UNKNOWN,RPUL,13.95499992,121.125,1220,8,N
2411,Mamburao Airport,Mamburao,Philippines,UNKNOWN,RPUM,13.20810032,120.6050034,13,8,N
2414,Vigan Airport,Vigan,Philippines,UNKNOWN,RPUQ,17.55529976,120.3560028,16,8,N
2415,Dr.Juan C. Angara Airport,Baler,Philippines,UNKNOWN,RPUR,15.72980022,121.5,108,8,N
2421,Bagabag Airport,Bagabag,Philippines,UNKNOWN,RPUZ,16.61919975,121.2519989,820,8,N
2422,Daniel Z. Romualdez Airport,Tacloban,Philippines,TAC,RPVA,11.2276001,125.0279999,10,8,N
2423,Bacolod-Silay City International Airport,Bacolod,Philippines,BCD,RPVB,10.7764,123.014999,82,8,N
2425,Sibulan Airport,Dumaguete,Philippines,DGT,RPVD,9.333709717,123.3000031,15,8,N
2426,Godofredo P. Ramos Airport,Caticlan,Philippines,MPH,RPVE,11.9245,121.954002,7,8,N
2428,Guiuan Airport,Guiuan,Philippines,UNKNOWN,RPVG,11.03549957,125.7419968,7,8,N
2429,Iloilo International Airport,Iloilo,Philippines,ILO,RPVI,10.833017,122.493358,27,8,N
2430,Kalibo International Airport,Kalibo,Philippines,KLO,RPVK,11.67940044,122.3759995,14,8,N
2433,Puerto Princesa Airport,Puerto Princesa,Philippines,PPS,RPVP,9.742119789,118.7590027,71,8,N
2435,Evelio Javier Airport,San Jose,Philippines,UNKNOWN,RPVS,10.76599979,121.9329987,23,8,N
2436,Comodoro Pierrestegui Airport,Concordia,Argentina,COC,SAAC,-31.2969,-57.9966,112,-3,N
2437,Gualeguaychu Airport,Gualeguaychu,Argentina,GHU,SAAG,-33.0103,-58.6131,75,-3,N
2438,Junin Airport,Junin,Argentina,UNKNOWN,SAAJ,-34.5459,-60.9306,262,-3,N
2439,General Urquiza Airport,Parana,Argentina,PRA,SAAP,-31.7948,-60.4804,242,-3,N
2440,Islas Malvinas Airport,Rosario,Argentina,ROS,SAAR,-32.9036,-60.785,85,-3,N
2441,Sauce Viejo Airport,Santa Fe,Argentina,SFN,SAAV,-31.7117,-60.8117,55,-3,N
2442,Jorge Newbery Airpark,Buenos Aires,Argentina,AEP,SABE,-34.5592,-58.4156,18,-3,N
2443,Ingeniero Ambrosio Taravella Airport,Cordoba,Argentina,COR,SACO,-31.32360077,-64.20800018,1604,-3,N
2444,Chamical Airport,Gobernador Gordillo,Argentina,UNKNOWN,SACT,-30.34530067,-66.29360198,1502,-3,N
2445,San Fernando Airport,San Fernando,Argentina,UNKNOWN,SADF,-34.4532,-58.5896,10,-3,N
2446,Mariano Moreno Airport,Jose C. Paz,Argentina,UNKNOWN,SADJ,-34.5606,-58.7896,105,-3,N
2447,La Plata Airport,La Plata,Argentina,LPG,SADL,-34.9722,-57.8947,72,-3,N
2448,Moron Airport,Moron,Argentina,UNKNOWN,SADM,-34.6763,-58.6428,95,-3,N
2449,El Palomar Airport,El Palomar,Argentina,UNKNOWN,SADP,-34.6099,-58.6126,59,-3,N
2450,Chos Malal Airport,Chosmadal,Argentina,UNKNOWN,SAHC,-37.44469833,-70.22250366,2788,-3,N
2451,Dr. Arturo H. Illia Airport,Fuerte Gral Roca,Argentina,UNKNOWN,SAHR,-39.0007019,-67.62049866,852,-3,N
2452,El Plumerillo Airport,Mendoza,Argentina,MDZ,SAME,-32.83169937,-68.79290009,2310,-3,N
2453,Comodoro D.R. Salomón Airport,Malargue,Argentina,LGS,SAMM,-35.49359894,-69.57430267,4685,-3,N
2454,Suboficial Ay Santiago Germano Airport,San Rafael,Argentina,AFA,SAMR,-34.588299,-68.4039,2470,-3,N
2455,Catamarca Airport,Catamarca,Argentina,CTC,SANC,-28.59560013,-65.75170136,1522,-3,N
2456,Vicecomodoro Angel D. La Paz Aragonés Airport,Santiago Del Estero,Argentina,SDE,SANE,-27.76555634,-64.30999756,656,-3,N
2457,Tinogasta Airport,Tinogasta,Argentina,UNKNOWN,SANI,-28.03779984,-67.58029938,3968,-3,N
2458,Capitan V A Almonacid Airport,La Rioja,Argentina,IRJ,SANL,-29.38159943,-66.79579926,1437,-3,N
2459,Chilecito Airport,Chilecito,Argentina,UNKNOWN,SANO,-29.22389984,-67.43890381,3099,-3,N
2460,Teniente Benjamin Matienzo Airport,Tucuman,Argentina,TUC,SANT,-26.8409,-65.104897,1493,-3,N
2461,Domingo Faustino Sarmiento Airport,San Julian,Argentina,UAQ,SANU,-31.571501,-68.418198,1958,-3,N
2462,Area De Material Airport,Rio Cuarto,Argentina,RCU,SAOC,-33.08509827,-64.26129913,1380,-3,N
2463,Villa Dolores Airport,Villa Dolores,Argentina,VDR,SAOD,-31.94519997,-65.14630127,1847,-3,N
2464,La Quiaca Airport,Laboulaye,Argentina,UNKNOWN,SAOL,-22.15060043,-65.57749939,11414,-3,N
2465,Marcos Juarez Airport,Marcos Juarez,Argentina,UNKNOWN,SAOM,-32.6836,-62.1578,360,-3,N
2466,Villa Reynolds Airport,Villa Reynolds,Argentina,UNKNOWN,SAOR,-33.72990036,-65.38739777,1591,-3,N
2467,Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,Argentina,LUQ,SAOU,-33.27320099,-66.35639954,2328,-3,N
2468,Corrientes Airport,Corrientes,Argentina,CNQ,SARC,-27.4455,-58.7619,202,-3,N
2469,Resistencia International Airport,Resistencia,Argentina,RES,SARE,-27.45,-59.0561,173,-3,N
2470,Formosa Airport,Formosa,Argentina,FMA,SARF,-26.2127,-58.2281,193,-3,N
2471,Cataratas Del Iguazú International Airport,Iguazu Falls,Argentina,IGR,SARI,-25.73730087,-54.47340012,916,-3,N
2472,Paso De Los Libres Airport,Paso De Los Libres,Argentina,AOL,SARL,-29.6894,-57.1521,230,-3,N
2473,Monte Caseros Airport,Monte Caseros,Argentina,UNKNOWN,SARM,-30.2719,-57.6402,170,-3,N
2474,Libertador Gral D Jose De San Martin Airport,Posadas,Argentina,PSS,SARP,-27.3858,-55.9707,430,-3,N
2476,Martin Miguel De Guemes International Airport,Salta,Argentina,SLA,SASA,-24.8560009,-65.48619843,4088,-3,N
2477,Gobernador Horacio Guzman International Airport,Jujuy,Argentina,JUJ,SASJ,-24.39279938,-65.09780121,3019,-3,N
2478,Orán Airport,Oran,Argentina,ORA,SASO,-23.15279961,-64.32920074,1171,-3,N
2479,Laboulaye Airport,La Quiaca,Argentina,UNKNOWN,SASQ,-34.13539886,-63.36230087,449,-3,N
2481,El Dorado Airport,El Dorado,Argentina,UNKNOWN,SATD,-26.39749908,-54.5746994,685,-3,N
2482,Goya Airport,Goya,Argentina,UNKNOWN,SATG,-29.1058,-59.2189,128,-3,N
2483,Oberá Airport,Obera,Argentina,UNKNOWN,SATO,-27.51819992,-55.12419891,1125,-3,N
2484,Reconquista Airport,Reconquista,Argentina,UNKNOWN,SATR,-29.2103,-59.68,160,-3,N
2485,Curuzu Cuatia Airport,Curuzu Cuatia,Argentina,UNKNOWN,SATU,-29.7706,-57.9789,229,-3,N
2486,El Bolson Airport,El Bolson,Argentina,EHL,SAVB,-41.94319916,-71.53230286,1141,-3,N
2487,General E. Mosconi Airport,Comodoro Rivadavia,Argentina,CRD,SAVC,-45.7853,-67.4655,189,-3,N
2488,Brigadier Antonio Parodi Airport,Esquel,Argentina,EQS,SAVE,-42.90800095,-71.13950348,2621,-3,N
2490,Almirante Marco Andres Zar Airport,Trelew,Argentina,REL,SAVT,-43.2105,-65.2703,141,-3,N
2491,Gobernador Castello Airport,Viedma,Argentina,VDM,SAVV,-40.8692,-63.0004,20,-3,N
2492,El Tehuelche Airport,Puerto Madryn,Argentina,PMY,SAVY,-42.7592,-65.1027,427,-3,N
2493,Marambio Base,Marambio Base,Antarctica,UNKNOWN,SAWB,-64.23829651,-56.63079834,760,12,U
2494,Puerto Deseado Airport,Puerto Deseado,Argentina,PUD,SAWD,-47.7353,-65.9041,268,-3,N
2495,Hermes Quijada International Airport,Rio Grande,Argentina,RGA,SAWE,-53.7777,-67.7494,65,-3,N
2496,Piloto Civil N. Fernández Airport,Rio Gallegos,Argentina,RGL,SAWG,-51.6089,-69.3126,61,-3,N
2497,Malvinas Argentinas Airport,Ushuaia,Argentina,USH,SAWH,-54.8433,-68.2958,102,-3,N
2498,Capitan D Daniel Vazquez Airport,San Julian,Argentina,ULA,SAWJ,-49.3068,-67.8026,203,-3,N
2499,Perito Moreno Airport,Perito Moreno,Argentina,PMQ,SAWP,-46.53789902,-70.97869873,1410,-3,N
2500,Santa Cruz Airport,Santa Cruz,Argentina,RZA,SAWU,-50.0165,-68.5792,364,-3,N
2501,Comandante Espora Airport,Bahia Blanca,Argentina,BHI,SAZB,-38.725,-62.1693,246,-3,N
2502,Brigadier D.H.E. Ruiz Airport,Colonel Suarez,Argentina,UNKNOWN,SAZC,-37.446098,-61.889301,767,-3,N
2503,Olavarria Airport,Olavarria,Argentina,UNKNOWN,SAZF,-36.88999939,-60.21659851,551,-3,N
2504,General Pico Airport,General Pico,Argentina,UNKNOWN,SAZG,-35.69620132,-63.75830078,459,-3,N
2505,Tres Arroyos Airport,Tres Arroyos,Argentina,UNKNOWN,SAZH,-38.3869,-60.3297,400,-3,N
2506,Bolivar Airport,Bolivar,Argentina,UNKNOWN,SAZI,-36.1866,-61.0764,308,-3,N
2508,Ástor Piazzola International Airport,Mar Del Plata,Argentina,MDQ,SAZM,-37.9342,-57.5733,72,-3,N
2509,Presidente Peron Airport,Neuquen,Argentina,NQN,SAZN,-38.94900131,-68.15570068,895,-3,N
2511,Comodoro Pedro Zanni Airport,Pehuajo,Argentina,UNKNOWN,SAZP,-35.8446,-61.8576,278,-3,N
2512,Santa Rosa Airport,Santa Rosa,Argentina,RSA,SAZR,-36.588299,-64.275703,630,-3,N
2513,San Carlos De Bariloche Airport,San Carlos De Bariloche,Argentina,BRC,SAZS,-41.15119934,-71.15750122,2774,-3,N
2514,Héroes De Malvinas Airport,Tandil,Argentina,TDL,SAZT,-37.23740005,-59.22790146,574,-3,N
2515,Villa Gesell Airport,Villa Gesell,Argentina,VLG,SAZV,-37.2354,-57.0292,32,-3,N
2516,Cutral-Co Airport,Cutralco,Argentina,UNKNOWN,SAZW,-38.93970108,-69.26460266,2132,-3,N
2517,Aviador C. Campos Airport,San Martin Des Andes,Argentina,CPC,SAZY,-40.07540131,-71.13729858,2569,-3,N
2518,Conceição do Araguaia Airport,Conceicao Do Araguaia,Brazil,CDJ,SBAA,-8.348349571,-49.30149841,653,-3,S
2519,Campo Délio Jardim de Mattos Airport,Rio De Janeiro,Brazil,UNKNOWN,SBAF,-22.875099,-43.384701,110,-3,S
2520,Amapá Airport,Amapa,Brazil,UNKNOWN,SBAM,2.07751,-50.8582,45,-3,S
2521,Araraquara Airport,Araracuara,Brazil,AQA,SBAQ,-21.81200027,-48.13299942,2334,-3,S
2522,Santa Maria Airport,Aracaju,Brazil,AJU,SBAR,-10.98400021,-37.07030106,23,-3,S
2524,Piloto Osvaldo Marques Dias Airport,Alta Floresta,Brazil,AFL,SBAT,-9.866389275,-56.10499954,948,-4,S
2525,Araçatuba Airport,Aracatuba,Brazil,ARU,SBAU,-21.1413002,-50.42470169,1361,-3,S
2526,Val de Cans/Júlio Cezar Ribeiro International Airport,Belem,Brazil,BEL,SBBE,-1.37925005,-48.47629929,54,-3,S
2527,Comandante Gustavo Kraemer Airport,Bage,Brazil,BGX,SBBG,-31.39049911,-54.11220169,600,-3,S
2528,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,Brazil,PLU,SBBH,-19.8512001,-43.95059967,2589,-3,S
2529,Bacacheri Airport,Curitiba,Brazil,BFH,SBBI,-25.40509987,-49.23199844,3057,-3,S
2530,Major Brigadeiro Doorgal Borges Airport,Barbacena,Brazil,UNKNOWN,SBBQ,-21.26720047,-43.76110077,3657,-3,S
2531,Presidente Juscelino Kubistschek International Airport,Brasilia,Brazil,BSB,SBBR,-15.86916733,-47.92083359,3497,-3,S
2532,Bauru Airport,Bauru,Brazil,BAU,SBBU,-22.34499931,-49.05379868,2025,-3,S
2533,Atlas Brasil Cantanhede Airport,Boa Vista,Brazil,BVB,SBBV,2.841388941,-60.6922226,276,-4,S
2534,Barra do Garças Airport,Barra Do Garcas,Brazil,UNKNOWN,SBBW,-15.86130047,-52.38890076,1147,-4,S
2535,Cascavel Airport,Cascavel,Brazil,CAC,SBCA,-25.00029945,-53.50080109,2473,-3,S
2536,Cachimbo Airport,Itaituba,Brazil,UNKNOWN,SBCC,-9.333939552,-54.9654007,1762,-3,S
2537,Tancredo Neves International Airport,Belo Horizonte,Brazil,CNF,SBCF,-19.62444305,-43.9719429,2715,-3,S
2538,Campo Grande Airport,Campo Grande,Brazil,CGR,SBCG,-20.46870041,-54.67250061,1833,-4,S
2539,Serafin Enoss Bertaso Airport,Chapeco,Brazil,XAP,SBCH,-27.13419914,-52.65660095,2146,-3,S
2540,Brig. Lysias Augusto Rodrigues Airport,Carolina,Brazil,CLN,SBCI,-7.320439816,-47.45869827,565,-3,S
2541,Diomício Freitas Airport,Criciuma,Brazil,CCM,SBCM,-28.72444344,-49.42139053,93,-3,S
2542,Canoas Air Force Base,Porto Alegre,Brazil,UNKNOWN,SBCO,-29.945928,-51.144413,26,-3,S
2543,Bartolomeu Lisandro Airport,Campos,Brazil,CAW,SBCP,-21.69829941,-41.30170059,57,-3,S
2544,Corumbá International Airport,Corumba,Brazil,CMG,SBCR,-19.01194382,-57.67139053,461,-4,S
2545,Afonso Pena Airport,Curitiba,Brazil,CWB,SBCT,-25.5284996,-49.17580032,2988,-3,S
2546,Caravelas Airport,Caravelas,Brazil,CRQ,SBCV,-17.65229988,-39.25310135,36,-3,S
2547,Hugo Cantergiani Regional Airport,Caxias Do Sul,Brazil,CXJ,SBCX,-29.19709969,-51.1875,2472,-3,S
2548,Marechal Rondon Airport,Cuiaba,Brazil,CGB,SBCY,-15.65289974,-56.11669922,617,-4,S
2549,Cruzeiro do Sul Airport,Cruzeiro do Sul,Brazil,CZS,SBCZ,-7.599909782,-72.76950073,637,-5,S
2550,Presidente Prudente Airport,President Prudente,Brazil,PPB,SBDN,-22.17510033,-51.42459869,1477,-3,S
2551,Eduardo Gomes International Airport,Manaus,Brazil,MAO,SBEG,-3.038609982,-60.04970169,264,-4,S
2552,Jacareacanga Airport,Jacare-acanga,Brazil,UNKNOWN,SBEK,-6.233160019,-57.77690125,323,-3,S
2553,São Pedro da Aldeia Airport,Sao Pedro Da Aldeia,Brazil,UNKNOWN,SBES,-22.81290054,-42.09260178,61,-3,S
2554,Cataratas International Airport,Foz Do Iguacu,Brazil,IGU,SBFI,-25.60027885,-54.48500061,786,-3,S
2555,Hercílio Luz International Airport,Florianopolis,Brazil,FLN,SBFL,-27.67027855,-48.55250168,16,-3,S
2556,Fernando de Noronha Airport,Fernando Do Noronha,Brazil,FEN,SBFN,-3.854929924,-32.4233017,193,-3,S
2558,Furnas Airport,Alpinopolis,Brazil,UNKNOWN,SBFU,-20.70280075,-46.33530045,2413,-3,S
2559,Pinto Martins International Airport,Fortaleza,Brazil,FOR,SBFZ,-3.776279926,-38.5326004,82,-3,S
2560,Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,Brazil,GIG,SBGL,-22.80999947,-43.25055695,28,-3,S
2561,Guajará-Mirim Airport,Guajara-mirim,Brazil,UNKNOWN,SBGM,-10.78639984,-65.28479767,478,-4,S
2562,Santa Genoveva Airport,Goiania,Brazil,GYN,SBGO,-16.63199997,-49.22069931,2450,-3,S
2563,EMBRAER - Unidade Gavião Peixoto Airport,Macae,Brazil,UNKNOWN,SBGP,-21.77370071,-48.40510178,1998,-3,S
2564,Guarulhos - Governador André Franco Montoro International Airport,Sao Paulo,Brazil,GRU,SBGR,-23.43555641,-46.47305679,2459,-3,S
2565,Guaratinguetá Airport,Guaratingueta,Brazil,UNKNOWN,SBGW,-22.79159927,-45.20479965,1761,-3,S
2566,Altamira Airport,Altamira,Brazil,ATM,SBHT,-3.253910065,-52.25400162,369,-3,S
2567,Itacoatiara Airport,Itaituba,Brazil,UNKNOWN,SBIC,-3.12725997,-58.48120117,142,-4,S
2568,Itaituba Airport,Itaituba,Brazil,ITB,SBIH,-4.242340088,-56.0007019,110,-3,S
2569,Bahia - Jorge Amado Airport,Ilheus,Brazil,IOS,SBIL,-14.81599998,-39.03319931,15,-3,S
2570,Usiminas Airport,Ipatinga,Brazil,IPN,SBIP,-19.47069931,-42.48759842,784,-3,S
2571,Francisco Vilela do Amaral Airport,Itumbiara,Brazil,UNKNOWN,SBIT,-18.44470024,-49.21340179,1630,-3,S
2572,Prefeito Renato Moreira Airport,Imperatriz,Brazil,IMP,SBIZ,-5.531290054,-47.45999908,432,-3,S
2573,Belém/Brigadeiro Protásio de Oliveira Airport,Belem,Brazil,UNKNOWN,SBJC,-1.414160013,-48.46070099,52,-3,S
2574,Francisco de Assis Airport,Juiz De Fora,Brazil,JDF,SBJF,-21.79150009,-43.38679886,2989,-3,S
2575,Presidente Castro Pinto International Airport,Joao Pessoa,Brazil,JPA,SBJP,-7.145833015,-34.94861221,217,-3,S
2576,Lauro Carneiro de Loyola Airport,Joinville,Brazil,JOI,SBJV,-26.22450066,-48.79740143,15,-3,S
2577,Presidente João Suassuna Airport,Campina Grande,Brazil,CPV,SBKG,-7.269919872,-35.89640045,1646,-3,S
2578,Viracopos International Airport,Campinas,Brazil,VCP,SBKP,-23.00740051,-47.1344986,2170,-3,S
2579,Lages Airport,Lajes,Brazil,UNKNOWN,SBLJ,-27.78210068,-50.28150177,3065,-3,S
2580,Lins Airport,Lins,Brazil,LIP,SBLN,-21.66399956,-49.73049927,1559,-3,S
2581,Governador José Richa Airport,Londrina,Brazil,LDB,SBLO,-23.33359909,-51.13010025,1867,-3,S
2582,Bom Jesus da Lapa Airport,Bom Jesus Da Lapa,Brazil,LAZ,SBLP,-13.26210022,-43.40810013,1454,-3,S
2583,Lagoa Santa Airport,Lagoa Santa,Brazil,UNKNOWN,SBLS,-19.66160011,-43.89640045,2795,-3,S
2584,João Correa da Rocha Airport,Maraba,Brazil,MAB,SBMA,-5.368589878,-49.13800049,357,-3,S
2585,Monte Dourado Airport,Almeirim,Brazil,UNKNOWN,SBMD,-0.889838994,-52.60219955,677,-3,S
2586,Regional de Maringá - Sílvio Nane Junior Airport,Maringa,Brazil,MGF,SBMG,-23.4794445,-52.01222229,1788,-3,S
2587,Mário Ribeiro Airport,Montes Claros,Brazil,MOC,SBMK,-16.70689964,-43.81890106,2191,-3,S
2589,Ponta Pelada Airport,Manaus,Brazil,PLL,SBMN,-3.146039963,-59.98630142,267,-4,S
2590,Zumbi dos Palmares Airport,Maceio,Brazil,MCZ,SBMO,-9.510809898,-35.79169846,387,-3,S
2591,Alberto Alcolumbre Airport,Macapa,Brazil,MCP,SBMQ,0.050664,-51.07220078,56,-3,S
2592,Dix-Sept Rosado Airport,Mocord,Brazil,MVF,SBMS,-5.201920032,-37.36429977,76,-3,S
2593,Campo de Marte Airport,Sao Paulo,Brazil,UNKNOWN,SBMT,-23.50909996,-46.63779831,2368,-3,S
2594,Manicoré Airport,Manicore,Brazil,MNX,SBMY,-5.81137991,-61.27830124,174,-4,S
